0.43638,1.4527,21.267
-0.50436,1.3798,10.589
0.10211,0.095136,1.6379
1.1963,-0.42713,5.8168
0.12028,0.51081,4.3955
-1.0368,-0.65627,7.5179
-0.8571,-0.12502,2.4657
-0.16987,-0.53047,1.1938
-0.19167,0.10559,1.1452
-0.86582,1.1284,6.2585
0.18066,0.74248,7.069
1.2665,1.1436,28.678
-0.25117,-0.91471,3.5687
-0.20457,0.1798,1.272
-2.2015,-0.98335,30.803
-0.77451,0.38483,1.792
-1.3933,0.3257,4.8523
-0.38623,1.2963,10.06
0.52559,1.0992,15.929
1.5233,0.65322,23.408
1.7985,-0.50507,12.099
-0.11688,-0.47599,1.0889
-0.3202,-2.0516,19.469
0.81752,-0.4483,2.7219
0.49016,-1.5512,5.8555
0.76525,0.92983,16.047
0.77828,0.90194,16.089
-1.4803,0.13829,6.0553
0.54036,-0.37841,1.7425
-0.091539,0.14306,1.2154
-0.76025,1.605,12.074
-0.6936,1.3491,9.302
1.2815,-0.44844,6.4025
-0.80974,0.16841,1.8011
-1.2368,-1.1205,15.773
0.21469,0.40073,4.2454
2.0108,0.73906,35.093
0.025554,0.90004,7.7159
0.3083,-1.5312,6.2035
-0.93825,0.50462,2.8881
1.6742,-0.86421,8.0197
0.12499,-0.37655,0.40942
0.5301,0.78801,11.071
-0.95207,0.29821,2.3154
0.85404,-0.16374,4.4989
0.38915,0.60673,7.4452
-1.156,1.6345,10.968
0.03974,-0.62349,1.0086
-0.4506,-1.3501,9.5286
0.10925,-1.1622,3.889
-0.25055,-0.94428,3.7585
-0.1899,-0.67121,1.7219
-1.0329,0.57668,3.0402
-0.32329,-2.0858,20.306
0.76653,0.23596,6.9027
1.7447,-0.77842,9.2235
-1.1605,1.0996,5.965
2.3774,-0.85556,17.306
1.5261,0.0075576,13.394
0.16851,-0.93759,1.9983
-0.30121,-0.68156,2.2463
-0.69865,-0.26014,2.046
0.83277,-0.2288,4.0543
-0.69461,-0.52481,3.5511
-0.46188,1.1283,7.4368
0.88362,0.55014,11.983
0.43594,1.8551,30.113
0.89675,-0.2773,4.1289
0.50473,1.0666,15.129
-0.4009,-2.0992,21.631
-0.51385,0.63848,3.0499
0.79637,0.37147,8.7942
-0.67119,-0.37418,2.463
1.1867,0.69535,18.314
0.7907,0.87763,15.72
0.28772,1.0336,12.051
0.0032261,0.41979,3.1976
0.36562,0.60107,7.0087
3.5267,-0.67402,43.876
-0.11244,-1.0952,4.3067
-1.5566,-0.26762,9.5223
1.9151,0.18655,22.346
0.60985,0.95094,14.645
-0.64791,-0.79052,5.4521
2.6173,-0.48948,25.644
0.55095,2.9745,66.448
0.2942,-0.62259,0.81987
-0.77784,1.9203,17.122
-1.0649,0.96115,4.7468
-1.7684,-0.5578,15.807
-0.42292,-0.10656,0.82728
-1.0531,-0.21516,4.1333
0.64776,0.47349,8.3284
-0.31763,1.3656,11.631
1.769,-1.6378,8.1197
1.5106,2.0237,58.021
0.16401,0.77779,7.5994
-0.28276,-0.5489,1.5992
1.1522,-0.12601,7.3712
-1.1465,0.29958,3.2247
